event_id,team,type,player,congestion_5m,runners_on_shoulder,def_line_height,team_width,team_length,run_speed_ms
1c040c58-d6ed-49b1-97e5-0fbd15c7af5f,England,Carry,Jude Bellingham,0,2,15.075706251987626,37.02236886585934,23.879737104758483,0.0
1c0d3f55-1d1d-47a0-a9d0-cf5e20a38e38,England,Pressure,Kobbie Mainoo,1,0,28.150674896657975,36.815248588120006,21.32573508443039,0.0
1c130662-b3de-4ba7-902f-f328db9083f1,Spain,Carry,Daniel Olmo Carvajal,2,0,80.87406100721859,27.38502845016625,15.579300070012629,0.0
1c340a3d-54e2-487c-8508-50e364753061,Spain,Pressure,Álvaro Borja Morata Martín,2,0,51.92569872457094,57.39300249541431,29.71536752999311,0.0
1c44701f-2b15-464c-960f-313ede65d9a1,England,Duel,Luke Shaw,1,0,18.923716929234843,40.72328800772996,22.51188646167251,0.0
1c4b178f-afb4-4f42-adb0-9d7b752bab77,England,Carry,Luke Shaw,0,0,21.692500791144727,56.677484912887174,29.87959719994669,0.0
1c847728-6bb7-4dbb-a4b0-bcc5d9fbee79,Spain,Ball Receipt*,Martín Zubimendi Ibáñez,1,0,36.203315842658796,63.80037646100655,31.43692184442975,1.8682762379519762
1c9cf607-e53b-4cac-9d34-fb189a4268ad,Spain,Clearance,Rodrigo Hernández Cascante,2,3,18.868940152596853,14.811390434276484,10.468389002644692,0.0
1ca90b9c-52fb-419b-9c14-a9c04efc1b2d,Spain,Ball Receipt*,Mikel Oyarzabal Ugarte,1,0,1.9330806809000622,25.276759306098615,13.027954758249415,0.0
1cafe9e8-a453-4e68-a7ca-9a47b2302300,England,Carry,Declan Rice,0,0,84.68054432953413,35.6100422345126,15.328629061037603,0.0
1cb0836c-6bf4-4a69-b847-23da4ced817b,Spain,Pass,Daniel Carvajal Ramos,1,0,58.46441466520124,51.64832317989803,28.718599916222903,0.0
1cc93054-5578-432b-a351-11f68b175e65,England,Carry,Kobbie Mainoo,1,0,64.66749831699995,60.1654573800504,21.784682650974737,0.0
1cde3721-ab83-4920-91ca-c738d8b07cf6,Spain,Ball Receipt*,Nicholas Williams Arthuer,0,1,25.91741606693185,47.51537607336491,31.232059541744594,0.0
1ce0ce74-6d55-482e-8c96-afdaf82ed4bd,Spain,Pass,Nicholas Williams Arthuer,1,0,91.89430583509956,29.925608011146167,18.80849524205833,0.0
1d169030-7b0c-4bf5-a36f-18c2feefd537,England,Pass,Jordan Pickford,1,1,20.61867648176625,66.43275494273384,36.24290738420365,0.0
1d1ab03e-389e-4851-b074-1e22357ec4d7,Spain,Pass,Daniel Carvajal Ramos,0,0,50.993321982799635,59.85928861507122,32.751912134194704,0.0
1d5e7568-5fa8-41ff-b284-6ff1fead4ac2,Spain,Pass,Fabián Ruiz Peña,1,0,24.482046549721705,55.96190121303055,39.60069235877765,0.0
1d6f0c79-f6de-458b-9169-1271da0835a5,Spain,Carry,Martín Zubimendi Ibáñez,0,1,40.039599442211234,62.10104627894957,24.086514245655366,0.0
1d792dfb-77c6-4e1a-b2ae-ee928f5366bd,Spain,Ball Receipt*,Nicholas Williams Arthuer,0,0,15.262345186855693,33.09122795325236,28.469478193899793,2.2027897921064983
1d90eeb0-ae08-4f22-8fe3-2976dfea98fb,England,Interception,Jude Bellingham,2,1,26.43547029067408,36.70075258663472,27.287521521116734,0.0
1d98dd50-21e5-43bd-a795-978fbc16a015,England,Interception,Kyle Walker,1,0,9.78199159777274,33.27330943954623,26.482005516852663,0.0
1db99880-709c-453a-8eaa-f97a4f27e6e5,England,Pass,John Stones,1,1,49.66789467213219,40.62934029732707,28.67234485499678,0.0
1dbd8335-4a83-4e7b-b941-fffb4248a33e,England,Carry,Bukayo Saka,0,0,63.207255330688156,34.72322218680834,15.930126016089691,0.0
1de2b641-0194-422c-96ce-5eccb58160ff,England,Ball Receipt*,Kobbie Mainoo,1,2,77.22722274682577,45.30659617021311,31.663971847080987,2.046139782188888
1e1d7703-5df2-4757-9341-09c7391a774a,Spain,Pressure,Fabián Ruiz Peña,0,0,91.63112335568803,24.80309759084454,15.127646253004311,0.0
1e376dd0-2590-4b85-bf2f-0e81dd5c1e93,Spain,Ball Receipt*,Unai Simón Mendibil,0,0,38.06192209979429,38.98944875845531,38.632545728649866,0.0
1e3831c9-5bd3-498f-9627-b3c402535762,England,Pressure,Phil Foden,1,0,12.589471496743975,23.463540359059493,28.360427271216015,0.0
1e5f5bf9-fb08-4055-af99-f3590b8b10d5,Spain,Ball Receipt*,Nicholas Williams Arthuer,1,0,9.431376016831486,12.880438829128865,18.56458758232861,0.0
1e6a522d-085a-4d37-aaa4-f61e000302da,Spain,Pass,Daniel Carvajal Ramos,0,1,48.39556415446715,46.95384296708998,21.12017812446184,0.0
1e7358ca-31fa-4c37-9dfc-8f2253418e95,Spain,Carry,Daniel Carvajal Ramos,0,0,70.0981731461624,50.745604972338,29.56635247010769,0.0
1ede1240-1696-4192-827e-89fd4fa9039d,England,Pressure,Phil Foden,1,3,49.7824638828335,43.16282890124375,24.51429938149743,0.0
1f04197c-9179-4bbc-9fc1-7bbb3c650688,Spain,Ball Recovery,Unai Simón Mendibil,0,1,18.83769825983737,34.05987072850024,31.689189781946855,0.0
1f05e45c-abe1-4f04-a9b1-cf298f799b0b,Spain,Block,Nicholas Williams Arthuer,1,4,23.975182453549507,32.99573342881045,21.818479150096532,0.0
1f0a5f27-3f06-47b9-94b9-079d40a52ed7,Spain,Pass,Robin Aime Robert Le Normand,0,1,46.610062959618205,56.96783475603787,29.452977691875642,0.0
1f351e1f-1a8e-4dbf-b761-64e42cd004f3,England,Pass,Jordan Pickford,0,1,19.122578837624296,62.40823528004414,66.20316135950559,0.0
1f362cd3-8781-44c6-86ec-efd879353b13,Spain,Carry,Daniel Olmo Carvajal,3,1,86.05880443624996,33.63176052031013,10.631639711687578,0.0
1f3b4a13-7e8a-4238-9e21-00930859a570,Spain,Ball Receipt*,Rodrigo Hernández Cascante,1,0,62.85743872264815,47.130670368343424,31.884450979052176,2.154533255698505
1f626d46-6244-40d7-9a83-0a9593380283,Spain,Ball Receipt*,Daniel Olmo Carvajal,0,0,33.82266302113051,54.21567138671858,37.01617648421272,0.0
1f900d7c-eb9a-4130-8368-7ec4c4fd98aa,Spain,Pass,Daniel Olmo Carvajal,1,1,70.23398375816812,51.146769728650696,20.2714611229515,0.0
1f940c42-9a9e-45f3-b55b-e272ea442e0a,England,Ball Receipt*,Bukayo Saka,1,0,27.326250082350303,21.542664188811507,15.443892709404805,0.0
1f985af1-2740-47c2-8242-3ea0e46edfc2,Spain,Ball Receipt*,Unai Simón Mendibil,0,0,23.2405486359979,66.10974944959518,40.01361674786287,6.487909308889957
1face01d-6454-47e6-b490-d325933bf28a,England,Pass,Declan Rice,1,2,57.45100500836152,52.73820516290512,27.398892454820217,0.0
1fb2a4e8-2e3b-4ef3-bd9e-884c20943a5a,England,Pressure,Jude Bellingham,2,1,40.979014578479905,46.58222872031508,26.78038748528474,0.0
1fb9a4ed-0ce0-4e39-83c3-0e21ada4b246,Spain,Block,Fabián Ruiz Peña,2,1,59.46035901375884,59.54731028473389,19.53187751129117,0.0
1fc6ad05-895d-4a3b-ae7d-e6549d4e76e6,Spain,Ball Receipt*,Aymeric Laporte,0,0,43.28667596245616,64.0109977991723,30.185578782909555,1.766757223949058
1fcdec9e-7927-460d-b668-8452c424fb6b,England,Pressure,Declan Rice,2,2,41.440433678173974,37.68147069646555,30.913569441194316,0.0
1fe47615-62fa-492c-88da-bf4fc11c5c11,Spain,Pass,Aymeric Laporte,1,0,49.95305573890408,61.70794547597584,26.53332725694355,0.0
1fe6da96-f511-4983-9523-25ba71cb04e8,Spain,Pass,Daniel Olmo Carvajal,3,3,21.860327675190582,48.40096119225355,40.98866481388397,0.0
2033ddf5-c124-48a2-b707-1f67c7aff4ff,England,Pressure,Kyle Walker,1,1,46.44674146336449,34.23917560800733,10.332279057450982,0.0
2042927e-8633-4c53-b7bf-8795ae926757,England,Pass,Marc Guehi,1,3,44.17211586547614,28.103448585791433,24.367603191732627,0.0
20854765-9d22-4d02-9f08-3027ff3e509a,England,Ball Receipt*,Luke Shaw,1,0,87.33361359006786,41.58377151329629,9.629959244852579,3.030864684178364
209991a5-81f6-4f61-8159-35ab470527dc,Spain,Carry,Daniel Carvajal Ramos,2,1,66.16644661313524,52.0910762166006,18.469645767850338,0.0
209c5c74-020b-454b-8e15-ca5cf7fe8e9f,Spain,Pass,Daniel Carvajal Ramos,0,2,42.42732023456265,58.4328623522515,36.93997774051032,0.0
20ad04dc-95aa-4976-9fdb-977883cb0fc2,Spain,Ball Receipt*,Unai Simón Mendibil,0,0,20.19891933220777,45.11148929844005,39.93237383654973,0.0
20b6967b-d5d4-4ade-a571-ef631f0fe2a6,England,Pressure,Ollie Watkins,0,1,73.5950496345002,46.60567060501667,31.765090598338134,0.0
20c4c298-7448-4c20-bd8c-5f2e55b45486,England,Ball Receipt*,Cole Palmer,0,0,75.75746307128301,49.982558027914976,32.00952644606698,0.5618505187742012
20f562a0-7f7c-4ad1-92d9-9ff0f26e6ada,Spain,Pressure,Fabián Ruiz Peña,2,2,85.42917901547558,47.06856493935004,18.7341164010199,0.0
21090cf9-1242-4273-b9c8-c074c12867df,England,Ball Receipt*,Jordan Pickford,0,0,32.11796692579277,52.88177716034123,40.697873313489055,5.544245838906076
2110835a-8417-4971-9094-059c22d439a4,Spain,Pass,Fabián Ruiz Peña,0,2,60.1769498861932,47.77067965275531,27.40378071425131,0.0
211e52ca-3fc9-4034-9558-d99da498d6e6,England,Pressure,Kobbie Mainoo,1,1,8.853791255164493,35.5096542816335,28.94583938253699,0.0
2129dbc2-4553-4f53-b75c-146b74ceed86,England,Carry,Bukayo Saka,0,0,55.99729570567742,59.09504796617933,21.65727478953648,0.0
2130731a-80ef-4c87-8aeb-7fd17655b36b,Spain,Ball Receipt*,Lamine Yamal Nasraoui Ebana,0,0,62.032200783376474,58.57327292592295,22.579396629868977,1.6269464015756068
2146d4b8-85d3-4b0e-aa2c-347af12ce4b8,England,Carry,Jordan Pickford,0,2,30.0030246944274,63.82706928685353,46.91484941782028,0.0
2165b22f-cbac-41bd-aa51-31d805516c5d,England,Pass,Jude Bellingham,1,0,22.001905571940565,51.542693677653375,32.752831516384575,0.0
217843dc-4c34-4821-b48f-5501e3995e39,England,Miscontrol,Ollie Watkins,2,1,81.10001512781696,46.16458684990394,15.409242063572227,0.0
217a77cf-b9d2-4bdd-b69b-84d67803d891,Spain,Pass,Fabián Ruiz Peña,1,0,67.68531703403109,62.84082831428374,21.48429719726021,0.0
218806e6-5517-4a54-8df9-4e36de800934,Spain,Duel,Álvaro Borja Morata Martín,2,0,58.72317090246157,19.705779662259893,17.87210967395745,0.0
2189c475-5212-46c6-b4b7-fdc30cb3b227,England,Pass,Cole Palmer,1,0,71.8203173917001,40.65120822557923,16.73790385327335,0.0
21a223ce-c337-41b0-b60b-286661ba82a8,Spain,Pass,Unai Simón Mendibil,0,2,41.827274129220285,44.608258646301515,39.407205554437695,0.0
21a51999-1394-42a6-b465-1edf28a31171,Spain,Ball Receipt*,Lamine Yamal Nasraoui Ebana,1,1,53.99131387401885,54.28596779284813,26.40153713879611,8.103799551670429
21aedc6e-84b4-40b1-b283-03f4235a8add,England,Pressure,Jude Bellingham,2,1,30.560768884212905,35.69369129744613,29.106216352392202,0.0
2212f35c-a26b-409c-b4bf-abd5089e2b11,England,Pass,Marc Guehi,1,0,29.707386936554173,23.25828092060391,27.05263876062902,0.0
22162213-633f-4d23-b52b-d38014a88573,Spain,Ball Receipt*,Aymeric Laporte,0,1,67.2006025623126,60.86729627363854,31.52949686502216,1.718018058558142
2227d5b8-65c2-4295-9eae-c9f88593f81d,Spain,Ball Receipt*,Marc Cucurella Saseta,0,1,52.84760081872933,58.74167337874527,30.090915382898874,5.516396708616298
2228489b-41e4-4461-b3e8-824db8731553,Spain,Foul Committed,Mikel Merino Zazón,1,1,36.184531887063976,27.145263164833498,35.57699018929487,0.0
223e06d8-9001-49ed-a17f-29db799b0ce8,Spain,Ball Receipt*,Robin Aime Robert Le Normand,0,1,67.02942691348119,47.30814258694869,25.45987094189426,1.1144117278987522
2245a879-a86f-409e-93a4-62b716c09bd6,England,Ball Receipt*,Luke Shaw,0,0,71.09037788496707,44.11554113865716,19.487587616174537,0.9371406583995711
227bb362-03f9-4687-a980-b91b340586b7,Spain,Pass,Robin Aime Robert Le Normand,0,0,62.947876718706986,45.26743182518272,32.054205436456584,0.0
22856d59-4ef2-4c62-9f55-894a083023e5,Spain,Pass,Aymeric Laporte,1,2,45.39311896494909,64.79651312903003,26.897926538334993,0.0
2299db2b-8509-4b79-a611-5550da950a8b,Spain,Ball Receipt*,Aymeric Laporte,0,1,32.62406978177061,66.18679073774597,34.21936201224414,0.0
22ac6dd1-f01d-464a-8223-435ae711fb16,England,Ball Receipt*,Marc Guehi,0,1,16.925558198717265,62.608654705329236,43.87225881574294,3.870786822498365
22e60084-2279-4a2e-909a-ae6d1e9ad612,Spain,Pass,Daniel Olmo Carvajal,1,3,81.93595689752858,38.06718761986659,29.11795236416804,0.0
230216ff-f89a-4e8d-b868-3c58e5406076,England,Pass,Kobbie Mainoo,2,0,7.175645888300864,29.504718217438562,18.253099951973244,0.0
231ae08f-3903-4175-87b6-15458f1b18b5,Spain,Carry,Daniel Carvajal Ramos,0,0,42.468943875984195,70.22634829382757,31.698915514339298,0.0
2325945f-a054-48cc-bfd6-82ed11b7970e,England,Block,Jude Bellingham,0,3,16.497613286922782,40.7935580350674,20.077754348288934,0.0
232f5f38-b0da-4a5b-9821-90af1581b6bb,England,Ball Receipt*,Jordan Pickford,0,1,34.860729672797,47.33597070885888,41.79782040729283,6.8326982049509475
23695703-41d8-44b0-8a20-0b819d74a04c,Spain,Ball Receipt*,Lamine Yamal Nasraoui Ebana,0,0,77.24797615051423,36.60182975733239,13.959104560013959,0.0
237201b8-aef8-4823-b282-e82875795c07,England,Pass,Jordan Pickford,0,2,44.4932488165843,29.172188288681095,40.2882273090501,0.0
237b04b8-4054-4f96-9e38-55e2bba0743e,Spain,Carry,Robin Aime Robert Le Normand,0,1,55.97817740143975,61.998246036476,25.75041389460482,0.0
238f44cb-0f18-4217-85b5-8cc6345278fe,Spain,Pass,Unai Simón Mendibil,0,0,19.984480722162395,63.48718838971774,59.15156111883682,0.0
23b3606a-a550-4027-b3da-892db29e4d75,England,Carry,Jude Bellingham,0,1,57.23765363668653,64.74961081946356,20.940516573204505,0.0
23ceccc0-32be-4a73-969f-c0fad3202cc6,England,Carry,Kyle Walker,0,0,8.635045039469844,52.86173088894846,22.67592527713941,0.0
23d149df-f4d7-4724-aa81-55e7927c8dd5,Spain,Ball Receipt*,Rodrigo Hernández Cascante,0,1,67.20615425356954,48.86177767684013,25.096065796844336,1.5831939527573817
23d18e6a-da4d-4b87-a024-ff855d45aab7,England,Pass,Declan Rice,1,1,7.34916694007907,40.889906977016295,24.39177900138397,0.0
23e623f3-326e-4a97-87e6-84df18fcdfb6,England,Dispossessed,Kobbie Mainoo,5,0,20.17683205892393,50.67345889810353,18.727925012872586,0.0
243cca9a-c2ca-47aa-9328-66569b02175b,England,Pass,Bukayo Saka,2,1,89.54808388081848,28.501002230016923,16.211475653990977,0.0
2491642d-15c2-4c0d-9661-17d0d5394239,Spain,Pass,Daniel Olmo Carvajal,3,1,49.60711876105778,43.55830515323309,27.520605610456826,0.0
24b56be9-113d-4bd7-8f8d-5b486f64dc05,Spain,Dribble,Fabián Ruiz Peña,1,2,14.323877854663559,32.95503856895494,27.618174955071314,0.0
24bd6c69-be52-4039-919d-f94faec93853,England,Ball Recovery,Cole Palmer,1,1,41.17217964358523,33.44571232183063,25.280834977931484,0.0
24d82613-1a9b-4646-8b7a-0079467b8d69,England,Clearance,Marc Guehi,1,3,2.4491022816914803,37.2217922398986,18.413943993789367,0.0
24db4417-89ad-406f-b727-1b9d64f298a2,England,Carry,Marc Guehi,0,0,47.903807822154874,40.946282038443165,28.917651636794,0.0
250eaeaf-a0e3-4fd8-a240-3002837b7b1f,England,Ball Receipt*,Kyle Walker,0,1,65.0191418555264,49.02839195695024,24.620623577979945,1.6129697928415885
252702d1-92e5-43dd-ba60-1405c32c9d51,England,Pass,Bukayo Saka,0,2,80.79020985365017,49.923828702527416,21.64878734747431,0.0
2551a0a2-b195-4435-a43b-4434cf5682c2,Spain,Pass,Fabián Ruiz Peña,1,0,50.55592086871322,44.69084264823068,24.38754239088476,0.0
25606e94-5d6d-4f07-b2a5-a95d1542034e,Spain,Pass,Nicholas Williams Arthuer,0,1,95.66976909998463,44.90969521246445,16.854443228904977,0.0
25749068-3096-4ab6-a045-6d483032c52b,England,Pass,Luke Shaw,1,0,21.063595343078443,61.71734291588446,33.887349772976116,0.0
258c8db8-2e61-4dd6-af74-9c0ff85bd44c,Spain,Miscontrol,Daniel Olmo Carvajal,0,3,37.854470969529324,62.09994563560581,33.78412526073576,0.0
2590cf04-e70f-4e81-9446-7229fc26775c,Spain,Pressure,Álvaro Borja Morata Martín,2,0,39.49106201544884,40.706831354321835,20.653621332329074,0.0
25e046f8-7091-4042-8406-2f7099ade1e4,Spain,Carry,Daniel Carvajal Ramos,0,0,32.530999113218876,56.43513498472591,34.0640677385458,0.0
25fe3280-e801-44e1-9999-7e8e5ff674a6,Spain,Carry,Rodrigo Hernández Cascante,0,3,26.159465342661942,31.207517140152127,22.28223031922581,0.0
2619bf6a-e71a-4bf3-8702-fa4080dac20a,Spain,Dribbled Past,Fabián Ruiz Peña,1,0,2.3521789516293476,24.588335758949672,13.751449768694426,0.0
26300399-6b28-4c70-89b1-6d8c6bf3686a,Spain,Pressure,Fabián Ruiz Peña,1,0,61.320413115940084,30.009293666849526,32.76668946147701,0.0
264a2273-b839-49ff-9adb-17be710cdbf0,Spain,Pass,Fabián Ruiz Peña,0,0,81.75829680948482,29.238448654820896,8.571010926204996,0.0
264bfc53-81bc-4f0d-bb60-ba153a2851e4,Spain,Pass,Aymeric Laporte,0,1,43.38781967298665,61.966922665595,30.58062103454734,0.0
265571a3-06bb-47da-a651-20aa5b76e787,England,Ball Receipt*,Harry Kane,3,0,7.718133351667325,22.122301167313886,20.734305834618183,0.0
26d9d3f0-0dac-4b56-afcc-da32f235b14c,Spain,Block,Daniel Olmo Carvajal,2,3,52.4248622201461,47.84846283428733,26.44393598433347,0.0
26f82616-8523-4c71-8632-3f4debd0c0e1,England,Ball Receipt*,Cole Palmer,1,0,42.13162941775081,37.18449208982854,30.34329213165193,1.7812687727913352
271c40a5-a81b-406e-ac20-a2c7e5a8cf79,England,Pressure,Harry Kane,0,0,66.56187559175171,24.39685546219211,33.14006933024524,0.0
273de22f-8565-44d9-b370-17bd4a7b6ab2,England,Carry,Declan Rice,0,0,47.39412894282315,59.81004473825393,29.274317760888138,0.0
27487ddd-ee4a-4aff-a760-120e1c41380e,England,Pass,Harry Kane,2,1,66.50741723429717,58.089546028731455,21.20880425784894,0.0
2766b122-513d-4537-92aa-4a415bdfbc23,England,Pass,Declan Rice,1,1,56.192819820852336,29.09655538219402,26.165529770817294,0.0
2768720f-c3a0-4ed7-866b-cb9d9a33a333,Spain,Carry,Álvaro Borja Morata Martín,2,0,48.036441006679766,62.52921362050844,27.162778372694962,0.0
276f2f5f-c605-4f6b-8e84-56953c0f0dfd,Spain,Pass,Martín Zubimendi Ibáñez,1,3,23.420112262009805,41.34852754103364,22.931526653447794,0.0
2779884e-cde2-4434-95da-a95e422e1f00,Spain,Pass,Robin Aime Robert Le Normand,0,1,60.33374839319182,64.98390559322645,28.151843406921067,0.0
27e44474-b02f-46a9-af59-a749104be57f,Spain,Carry,Rodrigo Hernández Cascante,0,2,51.0087498771195,47.778780390092194,20.597349598806975,0.0
27ee25f1-c65b-4dd2-b16f-32354f2300d6,England,Ball Receipt*,Jude Bellingham,2,1,66.16644661313524,52.0910762166006,18.469645767850338,0.0
27f0335e-b1ed-409b-b4f0-75e4f1df6d44,England,Ball Receipt*,Kyle Walker,0,0,57.007502170036446,44.917244387234426,22.962854815455024,0.0
282187fa-c13a-41c1-b186-ce105019deb2,England,Pass,Kobbie Mainoo,0,2,55.99733011986096,51.73947211012198,17.932551956386064,0.0
284295cd-7461-4b60-92ce-d2134915281b,England,Pass,Marc Guehi,0,0,38.0257769622451,64.54881897867062,39.5999751931533,0.0
2856aa4f-a825-482e-9d2a-fbe7c4e43c39,Spain,Ball Receipt*,Daniel Carvajal Ramos,1,1,43.106335004204745,38.19003413478518,31.476280140297998,0.0
2869c4e7-85d0-4cfa-83bf-9b3aef5c101f,Spain,Carry,Martín Zubimendi Ibáñez,0,2,26.78070743414157,42.654475070436746,23.804627020635287,0.0
286a3e89-a20a-46ff-b5a5-c2dc013857aa,England,Ball Receipt*,John Stones,0,0,33.803063034560886,44.02108362432468,36.17149788840703,3.328263555064418
288b7ce2-7f15-4f02-989a-79185c171a56,England,Carry,Marc Guehi,1,0,55.261204571379665,44.170179647731146,25.958198437932268,0.0
2893ec18-89ab-48fe-86d1-15df416700e0,Spain,Carry,Robin Aime Robert Le Normand,0,0,54.161921696947296,40.660569502795404,26.391507987934343,0.0
28b7c7bc-a7e0-45e2-aa9e-29bf8c404558,Spain,Pass,Unai Simón Mendibil,0,0,32.9906480635528,46.60868258839348,38.97262626884681,0.0
28d1d1b6-1bea-4c43-aa0a-71ac15b4b676,England,Pass,Marc Guehi,1,0,50.13203874674753,42.42389315933826,36.26865357468247,0.0
28d1d627-eba1-402f-9b32-3c28a807882a,Spain,Pass,Robin Aime Robert Le Normand,0,1,53.501912872516,59.33444492137501,27.031281570506238,0.0
2917a35e-2b6a-4056-bc07-17fe6ae0fd1a,England,Ball Receipt*,Phil Foden,1,0,86.54244029146187,43.29876762231266,10.708684809877877,6.271367410185933
2927d5ca-c7c1-4296-81a6-41e7f28cbfbd,Spain,Shot,Álvaro Borja Morata Martín,3,0,90.04540663641193,12.249677755010513,17.566045975237774,0.0
293b717c-2465-4ff7-9e57-13983df6335d,Spain,Pressure,Mikel Oyarzabal Ugarte,0,0,54.7988503408275,37.886129295039105,34.97544508089019,0.0
29402876-b06f-4c8c-9b19-61cfbe49007d,Spain,Carry,Lamine Yamal Nasraoui Ebana,0,1,71.23621659200788,51.26832446048442,24.07056629820899,0.0
2941e61d-e125-4f00-8a96-f46cd720ee0e,Spain,Duel,Daniel Carvajal Ramos,3,0,87.47685134392378,14.838001236031914,13.375452597083294,0.0
294368a6-322c-4460-983b-7ded7aff862d,England,Pass,Harry Kane,2,2,10.783333203717381,23.04532121798904,25.578077231831447,0.0
2961528c-3bf9-439e-87db-8c9c58e1efb6,Spain,Carry,Unai Simón Mendibil,0,0,23.2405486359979,66.10974944959518,40.01361674786287,0.0
29978780-26b2-439e-9ba7-742276fc8d01,Spain,Foul Won,Martín Zubimendi Ibáñez,1,0,37.02923700830922,48.19726787426901,17.51888430267327,0.0
2998ab1b-f07e-4789-a7ba-c4b36128c9cc,Spain,Ball Receipt*,Robin Aime Robert Le Normand,0,0,15.436138346660305,58.80154796238282,38.203965689090744,1.1560437035923112
299e8807-5937-47c7-8b84-5f94492b76e9,Spain,Carry,Daniel Carvajal Ramos,0,1,94.5136099463182,37.094662414118176,13.180402214278326,0.0
29a5239e-5142-4cbc-9189-9f1e760365ca,Spain,Pass,Robin Aime Robert Le Normand,1,1,26.522701074189523,44.670862049750205,30.787432251505926,0.0
29bb488c-324d-4b9d-aef3-1344ea880545,England,Carry,Marc Guehi,0,2,79.83460573640039,37.335055053069084,21.276756306868293,0.0
29cfd49e-0efa-4bf1-858f-d7d05a555507,England,Pressure,John Stones,1,2,7.1485206802598205,22.284775103482833,24.750675625866624,0.0
2a16d2f6-9f13-43ea-a051-aaafec2a977c,England,Ball Recovery,Bukayo Saka,2,0,64.01319994846455,34.120031066058615,21.98051671776093,0.0
2a48af4b-f449-4e6d-a607-4dcf80268452,Spain,Ball Receipt*,Daniel Carvajal Ramos,0,0,14.461343715536888,62.80346551210947,43.38173761615423,3.491170762846105
2a604bf4-80c3-49c0-a09f-1e94cb4a6873,Spain,Ball Receipt*,Unai Simón Mendibil,0,1,27.886200620565976,63.03674112925834,46.186733415631906,10.241543118687076
2a88c432-36e1-47c9-9c82-caceee1d6738,Spain,Pass,Aymeric Laporte,0,3,65.66513942802824,58.051194758211466,21.364497488632225,0.0
2aa29732-14d6-4fc0-af86-76f5224b97a9,Spain,Ball Receipt*,Fabián Ruiz Peña,0,1,70.72315540892862,56.215529964884006,27.722541110794456,7.389388590271585
2aa7899b-9860-4788-8b60-415a5860d3c3,Spain,Ball Receipt*,Lamine Yamal Nasraoui Ebana,0,0,57.96150822149916,48.963630439082074,28.952409132444426,3.6665378450335946
2adeca3b-5b51-48e1-89d5-15908afbefa3,England,Carry,Jude Bellingham,2,0,20.2304888363323,63.17921930226792,33.69788346534935,0.0
2ae3a4fb-d699-4cf3-a00a-1d1e09b41baa,Spain,Ball Receipt*,Fabián Ruiz Peña,0,0,36.335469397816496,64.35489390773895,31.208474022978532,1.821929390415347
2b130ad3-98f6-442a-b7d7-6d9095035785,Spain,Carry,Nicholas Williams Arthuer,0,0,66.26310001544043,60.43127215193813,19.13076000726828,0.0
2b37a07b-39f8-4c0a-a0a5-d79bb7a23d8d,Spain,Duel,Mikel Oyarzabal Ugarte,1,0,58.99209735728471,37.30446927396762,19.610690197386216,0.0
2b4b2e7e-229a-41b6-91cc-c4e3de546443,Spain,Miscontrol,Daniel Olmo Carvajal,1,0,25.615664276930183,49.68026064149534,29.51022464450771,0.0
2b56f4f6-ba40-43c1-b08b-729e47adc9da,Spain,Pass,Daniel Carvajal Ramos,1,1,32.897318558262945,23.149181273249173,23.95516276246389,0.0
2b5e7982-cff5-4b0f-97a0-99f1b7054c85,Spain,Ball Receipt*,Nicholas Williams Arthuer,1,1,82.46710619286057,32.20285790716506,17.534465229881583,3.6707410160376392
2b632a5b-dfb6-43c7-b125-8a6853513b92,Spain,Carry,Rodrigo Hernández Cascante,0,0,61.27861847038085,44.814336599531735,30.09499171420386,0.0
2b71799b-3002-434f-a8fd-76889ddeb51c,Spain,Pressure,Marc Cucurella Saseta,1,0,73.02324509972755,37.61425369134176,22.388334683530147,0.0
2b7bd07e-7f38-43c3-843f-4e44cd7003e6,Spain,Miscontrol,Mikel Oyarzabal Ugarte,1,0,92.93646457775462,24.544163008999977,19.55420489427186,0.0
2b882216-6ae1-43a9-aaee-505902940878,England,Ball Receipt*,Jude Bellingham,1,0,61.1861534812222,39.20584662405236,10.283668706382663,8.482899849950279
2b998f2b-0f7d-47b9-bfd7-0ec8c5fa68af,Spain,Carry,Daniel Carvajal Ramos,0,0,71.0136523685595,43.47801210352668,34.37931731561443,0.0
2b9b73c4-9a60-4f12-8b16-e3f9e894f190,England,Duel,Cole Palmer,1,0,63.01163941232035,37.637050861380615,23.53484002698321,0.0
2baa2447-17e4-42c5-b9bc-7165a9e70a53,England,Ball Receipt*,Kyle Walker,0,2,72.7581756527751,48.38983282987587,27.55478982609301,0.0
2bbd3dda-6813-4818-a6f6-1af27290597a,England,Pass,Jude Bellingham,3,0,81.1421576654301,49.300111305747194,16.627557396824628,0.0
2bc1aeb2-7935-4c3e-b48f-08230561d6fe,Spain,Ball Receipt*,Fabián Ruiz Peña,2,1,48.129583758903856,53.58929090768491,24.867708766867807,0.0
2bd4e130-518b-4abd-b31f-9555e2f50e32,England,Pass,Bukayo Saka,2,0,87.13522360708687,28.921518007683154,18.334567422253897,0.0
2bdd379c-724c-46c7-980f-32b967b99acf,England,Pass,Declan Rice,1,0,54.4992299092571,55.56830051153346,22.052191055431905,0.0
2be59f95-6739-446c-b74a-545341b44203,England,Carry,Declan Rice,1,0,67.62879030201604,25.342619223176335,24.810013412614225,0.0
